Brand,Model,Variant,Year,Km_Driven,Fuel,Seller_Type,Transmission,Owner,Selling_Price
12,459,702,2014,120000,1,1,1,0,300000
12,554,632,2014,30000,4,1,1,0,275000
9,55,654,2017,43500,4,1,1,0,600000
17,279,671,2016,60000,4,1,1,2,270000
17,282,661,2016,70000,4,1,1,2,240000
17,279,24,2016,20000,4,1,1,0,350000
12,459,702,2015,58000,1,1,1,0,650000
12,546,632,2014,40000,4,0,1,0,350000
12,539,643,2005,70000,4,1,1,2,75000
10,610,163,2012,70000,1,0,1,0,440000
10,407,617,2013,60000,4,1,1,0,270000
20,269,422,2014,135000,1,0,1,0,1150000
12,332,514,2015,70000,4,0,1,0,238000
13,51,687,2013,40000,4,1,0,2,1100000
18,190,121,2010,150000,1,1,1,0,260000
20,184,701,2012,140000,1,1,1,4,350000
20,187,701,2015,70000,1,1,1,0,480000
20,187,614,2012,137250,1,1,1,2,345000
11,422,652,2013,110000,1,1,1,2,500000
10,226,659,2017,27000,4,0,1,0,595000
17,280,20,2020,1000,4,0,1,3,541000
10,397,562,2018,16000,4,0,1,0,515000
8,198,596,2019,13000,1,0,1,3,894999
17,358,661,2012,47000,1,0,1,0,325000
12,94,159,2018,22000,4,1,1,0,925000
15,490,662,2017,30000,4,1,1,0,844999
12,94,159,2018,20000,4,1,1,0,925000
19,302,642,2013,60000,1,1,1,0,300000
20,81,651,2008,75000,4,1,1,2,650000
12,18,643,2010,64000,4,0,1,0,175000
12,381,483,2015,80000,1,1,1,0,325000
17,130,535,2017,90000,1,1,1,0,600000
12,483,665,2018,30000,4,1,1,0,700000
20,119,623,2003,120000,4,1,0,2,95000
12,84,726,2019,20000,4,0,1,0,490000
19,388,393,2013,100000,1,1,1,0,380000
10,224,72,2018,31000,4,0,1,0,550000
12,16,523,2013,47000,4,0,1,0,225000
19,327,86,2018,11200,4,1,1,0,570000
12,16,523,2018,35000,4,0,1,0,305000
12,544,649,2010,50000,3,0,1,0,240000
12,173,702,2015,55000,1,0,1,0,700000
12,335,632,2018,20000,4,0,1,0,288000
11,66,564,2017,75000,1,0,1,0,800000
12,84,708,2017,93000,4,0,1,0,430000
3,64,659,2009,57000,1,0,1,2,195000
12,150,500,2014,30000,4,0,1,0,325000
17,130,531,2013,73000,1,0,1,0,450000
12,459,702,2016,65000,1,0,1,0,630000
12,456,152,2009,62000,4,0,1,2,250000
10,399,629,2007,85000,4,0,1,0,135000
3,439,21,2010,73000,4,1,1,0,110000
12,456,723,2012,55000,1,0,1,0,350000
12,335,632,2016,5800,4,1,1,2,240000
12,483,665,2018,30000,4,1,1,0,600000
12,459,702,2018,20000,1,1,1,0,750000
10,139,665,2018,20000,4,1,1,0,270000
12,16,644,2007,100000,4,1,1,2,90000
12,552,708,2013,65000,4,1,1,0,350000
8,200,604,2013,90000,1,1,1,2,285000
11,574,581,2011,140000,1,1,1,2,350000
9,273,557,2010,60000,4,0,1,2,285000
9,115,706,2018,28635,4,0,1,0,1000000
9,37,569,2018,32114,1,0,1,0,780000
12,84,708,2014,82000,4,0,1,2,300000
12,477,568,2006,95149,4,0,1,2,160000
9,35,731,2018,68458,4,0,1,0,625000
12,371,709,2010,42000,4,1,1,0,265000
9,111,700,2014,90000,1,1,1,2,515000
10,606,184,2016,100000,1,1,1,0,650000
11,485,480,2017,80000,1,1,1,0,650000
10,220,139,2010,105546,4,1,1,0,150000
20,187,108,2018,10000,4,1,1,0,500000
20,269,420,2012,80000,1,1,1,2,1000000
10,613,41,2013,35000,4,1,1,0,340000
20,269,410,2013,120000,1,1,1,0,1010000
20,184,614,2011,120000,1,1,1,4,350000
12,474,569,2016,70000,1,1,1,0,595000
11,434,466,2014,130000,1,1,1,4,700000
17,279,670,2019,40000,4,1,1,0,265000
12,18,708,2015,60000,4,1,1,2,320000
9,106,234,2011,110000,4,1,1,0,310000
9,111,706,2014,130000,1,1,1,0,700000
12,24,568,2009,80000,4,1,1,2,130000
12,459,703,2009,120000,1,1,1,2,150000
9,26,730,2015,104000,1,1,1,2,300000
12,459,644,2011,100000,4,1,1,2,150000
9,106,136,2003,132343,4,1,1,2,120000
10,126,169,2016,90000,1,1,1,2,950000
12,554,632,2007,60000,4,1,1,2,100000
9,271,236,2015,76000,1,1,1,0,450000
12,5,602,2004,60000,4,1,1,4,30000
11,370,310,2009,30000,4,1,1,2,200000
19,257,638,2010,96000,1,1,1,2,250000
12,16,709,2015,26134,4,0,1,0,280000
12,371,703,2011,52895,1,0,1,0,260000
10,520,596,2013,42324,1,0,1,2,550000
11,567,356,2016,65000,1,0,1,0,1044999
11,422,602,2012,60236,1,0,1,0,550000
12,554,632,2014,70000,4,1,1,2,210000
12,554,632,2014,70000,4,1,1,4,210000
11,574,601,2009,100000,1,1,1,2,290000
6,3,647,2008,110000,1,1,1,0,250999
17,501,569,2019,10300,4,1,1,0,600000
6,236,130,2014,120000,1,1,1,2,270000
19,324,493,2012,142000,1,1,1,0,550000
11,485,482,2017,25000,1,1,1,0,800000
19,25,712,2020,5000,4,1,1,0,500000
10,224,71,2016,28643,4,0,1,0,396000
9,111,706,2014,50000,1,1,1,0,600000
12,559,41,2019,30000,4,0,1,0,575000
10,406,569,2020,5000,4,1,1,0,520000
12,58,563,2018,7600,4,1,0,0,600000
3,63,638,2013,47253,1,0,1,0,195000
12,21,551,2015,4432,4,0,0,2,281000
19,245,632,2010,110000,4,1,1,2,75000
10,224,688,2014,25000,4,1,1,0,400000
19,254,190,2009,70000,1,1,1,2,93000
10,607,664,2016,68523,4,0,1,0,560000
10,136,13,2019,5000,4,1,1,0,400000
19,500,87,2018,40000,4,1,1,0,459999
10,572,53,2017,43000,1,1,1,0,450000
12,17,0,2010,80251,0,0,1,2,88000
10,605,61,2010,34500,4,1,1,2,250000
3,63,638,2013,93900,1,1,1,2,130000
12,597,630,2004,80000,4,1,1,0,79000
3,63,638,2012,110000,1,1,1,0,120000
3,342,381,2012,25000,1,1,1,0,300000
12,6,649,2009,25000,4,1,1,0,145000
3,439,16,2013,10000,4,1,1,0,240000
9,537,706,2018,30000,1,1,1,0,700000
10,10,618,2010,110000,4,1,1,2,145000
12,176,604,2014,80000,1,1,1,2,535000
11,278,366,2016,21000,4,1,1,0,420000
12,18,708,2016,20000,4,1,1,0,350000
12,474,569,2015,32000,1,1,1,0,550000
19,248,146,2012,70000,1,1,1,2,198000
10,613,162,2013,50000,1,1,1,0,420000
8,164,496,2004,120000,1,1,1,0,195000
10,136,688,2012,55766,4,1,1,2,150000
15,307,715,2011,40000,4,1,1,2,275000
12,5,689,2001,60000,4,1,1,4,65000
12,471,569,2008,50000,4,1,1,0,200000
12,459,703,2010,110000,1,1,1,2,250000
19,257,695,2013,100000,1,1,1,0,182000
12,586,706,2001,86000,4,1,1,2,85000
12,456,702,2013,50000,1,1,1,0,400000
12,58,128,2017,20000,1,1,1,0,650000
10,603,41,2010,50000,4,1,1,0,400000
19,298,632,2012,80000,1,1,1,2,295000
12,337,569,2006,135000,3,1,1,1,60000
12,587,663,2003,120000,1,1,1,4,110000
6,289,144,2015,113600,1,1,1,0,550000
10,407,617,2008,70000,4,1,1,4,190000
8,46,569,2018,20000,1,0,1,0,861999
8,45,569,2018,14000,4,0,1,0,782000
8,209,569,2018,26000,1,0,1,0,836000
9,113,700,2016,138925,4,0,1,0,696000
9,271,273,2016,121764,1,0,1,0,596000
9,271,115,2016,105429,4,0,1,0,612000
12,16,523,2015,35000,4,1,1,0,114999
19,72,712,2017,60000,1,1,1,0,340000
12,483,665,2020,5000,4,1,1,0,550000
3,48,75,2008,70000,4,1,1,4,114999
12,530,723,2019,20000,1,1,1,0,890000
19,327,91,2019,8000,4,1,1,0,715000
10,609,6,2014,54000,4,0,1,2,525000
10,609,41,2014,23122,4,0,1,2,475000
3,128,640,2012,44500,1,0,1,2,349000
21,349,620,2017,13599,4,0,0,0,825000
11,429,569,2014,100000,1,1,1,2,550000
12,456,151,2006,110000,4,1,1,4,95000
20,269,408,2014,90000,1,1,1,2,725000
19,500,90,2019,17000,4,1,1,0,670000
12,16,642,2008,140000,4,1,1,0,65000
11,574,582,2015,50000,1,1,1,2,500000
11,278,367,2017,53000,4,1,1,0,600000
12,553,661,2017,70000,4,1,1,2,350000
3,63,640,2012,70000,1,1,1,2,200000
10,136,688,2012,80000,4,1,1,0,150000
12,587,663,2003,110000,1,1,1,2,75000
9,27,730,2013,90000,1,1,1,2,350000
2,561,734,2011,86000,1,1,0,2,890000
11,422,652,2014,120000,1,1,1,0,500000
10,163,569,2019,5200,4,1,1,0,600000
3,62,638,2010,60000,4,1,1,2,99000
10,602,39,2011,46000,4,1,1,0,235000
19,257,618,2006,40000,4,1,1,2,75000
9,111,706,2014,90000,1,1,1,2,600000
10,518,311,2019,25000,1,1,1,2,1000000
10,517,311,2012,90000,1,1,1,0,390000
21,349,254,2015,70000,1,1,1,0,600000
10,605,104,2017,70000,4,1,1,2,600000
10,158,596,2019,35000,1,1,1,2,730000
10,224,66,2017,12700,4,1,0,0,450000
12,371,635,2011,80000,1,1,1,0,250000
17,279,24,2018,20000,4,1,1,0,300000
8,145,227,2017,19000,4,1,1,0,800000
6,235,1,2009,95000,1,1,1,2,125000
21,352,120,2012,90000,1,1,1,0,295000
8,146,10,2013,45839,4,0,1,0,650000
3,47,180,2010,74510,4,0,1,0,200000
3,48,74,2009,87293,4,0,1,0,130000
8,199,603,2012,156040,1,0,1,0,250000
8,164,432,2004,93415,1,0,1,0,400000
8,43,569,2017,101159,4,0,1,0,430000
10,136,14,2015,80000,4,1,1,2,170000
19,497,456,2019,12000,4,1,1,0,450000
12,456,726,2013,90000,4,1,1,0,350000
3,439,16,2011,68519,4,0,1,0,130000
3,63,638,2012,55130,1,0,1,0,180000
8,146,12,2014,65239,4,0,1,0,475000
21,349,80,2015,58182,4,0,1,0,470000
8,193,698,2012,91245,1,0,1,0,200000
11,571,460,2013,102989,1,0,1,0,650000
9,106,220,2010,50000,4,1,1,0,400000
12,459,702,2014,90000,1,1,1,0,409999
12,474,569,2018,25000,1,1,1,0,640000
12,547,657,2007,80000,4,1,1,2,160000
12,61,128,2018,70000,1,1,1,0,750000
11,276,506,2002,50000,1,1,1,4,150000
12,16,681,2008,100000,4,1,1,2,80000
12,84,703,2016,90000,1,1,1,4,240000
12,180,649,2005,60000,4,1,1,4,60000
12,16,642,2007,120000,4,1,1,4,70000
21,277,345,2008,90000,1,1,0,2,285000
12,474,569,2015,60000,1,1,1,2,350000
10,606,185,2015,30000,1,1,1,2,699000
8,199,726,2011,108000,1,1,1,2,275000
10,605,167,2012,160000,1,1,1,2,350000
12,24,568,2006,90000,4,1,1,4,135000
11,578,538,2010,120000,1,1,1,4,325000
11,571,460,2012,102000,1,1,1,2,650000
8,194,698,2012,60000,4,0,1,0,450000
19,497,85,2019,3000,4,1,1,0,425000
12,16,644,2006,75118,4,1,1,2,150000
12,371,635,2013,140000,1,1,1,2,290000
10,572,64,2014,60000,4,1,1,2,335000
3,341,281,2006,79000,4,0,1,1,120000
8,243,327,2005,25000,4,1,1,2,20000
19,257,638,2012,70000,1,1,1,2,220000
8,243,138,2005,4637,4,1,1,2,61000
12,474,569,2016,70000,1,1,1,0,620000
12,463,604,2014,100000,1,1,1,2,425000
19,248,145,2009,120000,1,1,1,2,85000
12,456,131,2015,40000,1,1,1,2,270000
11,278,365,2017,30000,4,1,1,0,450000
19,325,398,2012,42655,1,1,1,0,450000
17,279,23,2017,43000,4,1,1,2,250000
20,269,429,2012,70000,1,1,1,0,725000
10,605,655,2010,55000,4,1,1,0,250000
6,359,130,2010,80000,1,1,1,2,99000
17,279,7,2017,55000,4,1,1,0,350000
10,572,110,2018,70000,4,1,1,0,511000
12,371,703,2012,80000,1,1,1,0,300000
1,362,387,2010,110000,4,1,0,0,1100000
10,604,41,2010,60000,4,1,1,4,125000
19,497,89,2018,30000,4,1,1,0,500000
17,130,532,2013,80000,1,1,1,2,385000
18,364,309,2012,90000,4,1,1,0,350000
12,5,691,2003,50000,4,1,1,0,60000
10,407,617,2012,50000,4,1,1,0,300000
10,605,164,2012,70000,1,1,1,0,400000
8,146,209,2014,110000,1,1,1,0,550000
15,447,715,2012,80000,4,1,1,2,300000
12,456,702,2012,156000,1,1,1,0,250000
12,148,501,2018,25000,4,1,1,0,300000
12,16,642,2004,120000,4,1,1,0,80000
17,279,552,2017,40000,4,1,0,0,355000
12,459,702,2015,50000,1,1,1,0,520000
10,517,285,2012,26000,1,1,1,0,500000
12,16,644,2008,30000,4,1,1,0,114999
11,485,479,2018,20000,1,1,1,0,800000
12,24,568,2008,30000,4,1,1,2,105000
12,16,644,2011,78000,4,1,1,0,135000
12,554,632,2011,40000,4,1,1,2,170000
10,517,316,2014,100000,4,1,1,0,550000
9,106,270,2009,70000,4,1,1,4,250000
10,152,683,2014,30000,1,1,1,2,650000
9,106,268,2008,77000,4,1,0,4,210000
21,505,626,2011,150000,1,1,1,0,260000
12,459,722,2016,69000,1,1,1,0,750000
12,371,703,2012,120000,1,1,1,2,220000
10,220,139,2008,110000,4,1,1,2,110000
11,363,571,2013,110000,1,1,1,0,220000
19,268,595,2009,50000,1,1,1,0,130000
10,605,83,2012,44000,4,1,1,0,330000
9,106,234,2010,90000,4,1,1,2,254999
10,517,317,2014,50000,4,1,1,2,600000
10,600,655,2012,50000,4,1,1,0,210000
3,168,508,2014,146000,1,1,1,0,300000
19,497,88,2018,15000,4,1,0,0,426000
12,18,708,2015,60000,4,1,1,0,265000
10,572,69,2016,35000,4,1,1,2,450000
10,517,311,2012,80000,1,1,1,0,480000
19,316,648,2010,90000,4,1,1,0,40000
9,106,234,2011,70000,4,1,1,2,395000
12,554,632,2013,62000,4,1,1,2,229999
8,146,229,2018,10000,4,1,0,0,875000
12,148,499,2010,80000,0,1,1,1,170000
10,614,41,2015,35000,4,1,1,2,500000
12,242,101,2019,40000,4,1,1,0,450000
12,170,702,2012,120000,1,1,1,4,550000
19,301,632,2013,60000,4,1,1,0,200000
19,245,632,2008,90000,4,1,1,2,80000
8,46,569,2019,15000,1,1,1,0,675000
12,148,509,2017,30000,4,1,1,0,260000
12,539,643,2001,117000,4,1,1,2,70000
12,16,642,2004,70000,4,1,1,0,100000
20,269,424,2012,110000,1,1,1,2,730000
15,490,530,2016,100000,1,1,1,2,525000
15,490,530,2016,105000,1,1,1,2,525000
20,122,585,2012,95000,1,1,1,2,420000
9,32,731,2015,70000,4,1,1,0,500000
12,547,657,2009,76000,4,1,1,2,165000
10,517,311,2014,70000,1,1,1,2,650000
3,63,640,2013,46000,1,1,1,0,195000
12,181,568,2006,90000,4,1,1,0,90000
10,572,34,2016,50000,1,1,1,0,515000
9,271,273,2017,24585,1,0,1,3,700000
12,586,642,2001,70000,4,1,1,0,62000
20,186,680,2011,110000,1,1,1,4,220000
10,405,569,2019,10000,0,1,1,0,520000
6,289,606,2010,100000,4,1,1,0,170000
8,199,696,2011,110000,1,1,1,2,190000
8,199,696,2011,100000,1,1,1,2,150000
12,591,632,2009,65000,4,1,1,0,125000
9,27,730,2015,40000,1,1,1,4,290000
12,89,569,2019,13900,4,1,1,0,490000
19,500,90,2017,17563,4,1,1,0,434999
19,599,126,2016,15000,4,1,1,0,380000
21,352,120,2012,82000,1,1,1,2,200000
8,196,279,2016,40000,1,1,1,0,495000
11,569,460,2014,151000,1,1,1,2,600000
9,77,654,2015,50000,4,1,1,0,300000
9,26,731,2017,15000,4,1,1,0,430000
9,26,729,2017,80000,1,1,1,0,370000
12,61,41,2019,11000,4,1,1,0,750000
12,20,661,2016,50000,0,1,1,0,300000
2,561,734,2012,120000,1,1,0,2,700000
12,549,568,2007,70000,3,1,1,4,100000
10,224,688,2015,90000,4,1,1,0,300000
10,611,162,2016,40000,1,1,1,0,650000
12,474,569,2017,25000,1,1,1,0,509999
20,269,424,2013,117780,1,1,1,2,1000000
10,518,683,2010,120000,1,1,1,2,280000
12,458,702,2017,120000,1,1,1,0,600000
18,364,319,2013,120000,1,1,1,4,210000
1,361,386,2014,110000,1,1,0,2,1150000
10,143,665,2018,30000,4,1,1,0,245000
10,224,688,2016,25000,4,1,1,0,375000
11,422,353,2015,55000,1,1,1,2,150000
12,170,702,2014,100000,1,1,1,2,500000
12,16,644,2007,40000,4,1,1,2,75000
10,436,645,2006,80000,4,1,0,4,225000
10,435,405,2006,80000,4,1,0,1,275000
11,68,679,2018,35000,1,1,1,0,620000
15,560,654,2010,110000,1,1,1,2,600000
11,581,569,2011,160000,1,1,1,0,275000
19,257,695,2013,125000,1,1,1,0,125000
19,257,617,2011,62000,4,1,1,2,80000
15,310,720,2011,120000,1,1,1,2,199000
15,307,715,2016,33000,4,1,1,2,440000
12,459,634,2013,80000,1,1,1,1,250000
10,605,188,2017,35000,1,1,1,0,700000
10,229,659,2015,50000,1,1,1,0,450000
12,16,528,2019,5000,4,1,1,0,240000
8,145,242,2016,81595,1,0,1,0,650000
10,221,545,2005,22000,4,1,1,0,71000
12,477,661,2015,40000,4,1,1,0,400000
12,24,568,2008,40000,4,1,1,2,130000
11,422,434,2013,70000,1,1,1,2,300000
15,283,569,2019,4000,1,1,1,0,1100000
9,35,731,2018,13500,4,0,1,0,800000
12,372,632,2013,40000,1,1,1,0,490000
9,271,115,2018,9700,4,0,1,0,836000
21,354,120,2012,62000,4,1,1,2,375000
19,321,567,2009,50000,4,1,1,4,35000
9,54,654,2017,36000,4,0,1,0,1068000
9,52,654,2017,40000,1,0,1,0,1189000
10,159,659,2018,27000,4,1,1,0,700000
12,18,708,2016,40000,4,1,1,0,350000
10,603,41,2009,80000,4,1,1,2,254999
10,611,162,2016,80000,1,1,1,0,750000
12,371,703,2012,119000,1,1,1,2,325000
12,90,554,2017,25000,4,1,0,0,509999
15,307,715,2013,28740,4,1,1,0,363000
12,18,643,2010,48500,4,1,1,0,229999
15,447,715,2012,110000,4,1,1,2,290000
12,456,708,2018,30000,4,1,1,0,550000
19,253,642,2011,120000,1,1,1,2,125000
20,269,414,2008,140000,1,1,1,2,350000
10,517,314,2011,90000,1,1,1,0,390000
12,84,708,2015,45000,4,1,1,0,220000
10,407,713,2005,80000,4,1,1,4,140000
12,541,659,2018,15000,4,1,0,0,370000
12,459,702,2019,20000,1,1,1,0,650000
12,16,522,2017,37000,4,1,1,0,280000
12,459,702,2016,80000,1,1,1,0,540000
0,118,446,2002,120000,1,1,1,1,50000
12,96,569,2018,20000,4,1,1,0,800000
8,196,277,2016,25000,1,1,1,0,515000
10,605,83,2010,96000,4,1,1,4,220000
3,439,18,2013,53000,4,0,1,0,165000
6,289,137,2010,65000,1,0,1,0,221000
3,62,640,2015,43000,4,0,1,0,245000
8,196,125,2012,42000,4,0,1,0,260000
18,453,384,2011,73000,1,0,0,0,550000
10,224,65,2015,29000,4,0,1,0,434999
19,389,602,2013,95000,1,0,1,0,450000
3,391,51,2014,25000,4,1,1,0,290000
21,503,28,2011,53000,4,0,1,2,305000
8,118,294,2011,20000,4,0,1,0,265000
9,74,95,2014,57000,4,0,1,0,325000
3,128,641,2014,52000,1,0,1,0,550000
12,590,568,2008,40000,4,1,1,0,105000
9,74,95,2012,47000,4,0,1,0,275000
9,106,270,2012,47000,4,0,1,2,434999
10,517,289,2016,73000,1,0,1,0,690000
9,79,654,2012,42000,4,0,1,2,249000
10,138,665,2012,60000,4,0,1,4,204999
12,553,661,2015,120000,4,1,1,0,190000
12,16,644,2012,50000,4,1,1,0,150000
11,68,679,2018,25000,1,1,1,0,900000
12,179,664,2019,11000,4,1,0,0,950000
12,459,708,2013,80000,4,1,1,0,475000
8,195,238,2013,75000,1,1,1,2,450000
11,66,679,2007,100000,1,1,1,2,300000
9,111,598,2014,60000,1,1,1,2,350000
19,252,638,2011,160000,1,1,1,2,229999
10,126,299,2015,50000,4,1,1,0,821000
12,18,708,2014,80000,4,1,1,2,200000
11,422,353,2017,60000,1,1,1,2,1000000
12,16,529,2016,60000,4,1,1,2,220000
8,197,245,2015,148620,1,0,1,0,459999
12,379,722,2012,70000,1,1,1,2,310000
10,157,659,2018,42000,1,1,1,0,815000
3,342,381,2011,150000,1,1,1,2,170000
12,374,445,2017,30000,1,1,1,0,1000000
10,407,617,2010,90000,4,1,1,1,155000
11,485,479,2017,120000,1,1,1,0,400000
11,363,570,2016,80000,1,1,1,2,400000
19,250,147,2010,80000,1,1,1,2,250000
19,257,618,2008,50000,4,1,1,4,150000
10,401,735,2002,70000,4,1,1,2,80000
21,503,252,2014,70000,1,1,0,0,325000
10,162,569,2019,8000,4,1,0,0,738000
12,18,708,2016,30000,4,1,1,0,300000
19,252,642,2012,110000,1,1,1,0,150000
21,507,699,2011,110000,1,1,1,0,280000
10,397,619,2006,120000,4,1,1,2,100000
12,479,569,2008,100000,4,1,1,2,150000
12,459,702,2014,100000,1,1,1,2,380000
12,16,642,2006,60000,4,1,1,2,90000
18,190,105,2011,60000,1,1,1,2,275000
12,588,687,2009,41090,4,1,1,0,180000
12,16,523,2014,40000,4,1,1,0,200000
20,120,613,2011,40000,4,1,1,2,500000
8,191,296,2010,70000,4,1,1,2,300000
10,517,289,2015,80000,1,1,1,2,765000
12,459,702,2017,90000,1,1,1,0,650000
12,557,661,2017,19000,4,1,1,0,380000
12,459,702,2014,110000,1,1,1,2,480000
12,592,0,2010,68000,0,1,1,2,145000
12,371,703,2011,120000,1,1,1,2,280000
12,459,702,2014,30000,1,1,1,0,254999
19,73,712,2016,90000,4,1,1,2,300000
12,474,569,2015,140000,1,1,1,4,480000
18,365,305,2017,44500,4,1,0,0,850000
10,609,162,2014,52000,1,1,1,2,350000
10,606,98,2016,26000,4,1,1,0,650000
19,324,490,2007,80000,4,1,1,2,550000
12,84,708,2015,35000,4,1,1,0,300000
12,456,152,2008,60000,4,1,1,2,150000
10,224,688,2014,120000,4,1,1,0,300000
10,407,713,2004,58000,4,1,1,0,80000
19,303,632,2011,80000,1,1,1,4,180000
8,191,197,2009,100000,1,1,1,1,110000
10,224,688,2015,12000,4,1,1,0,425000
9,35,729,2016,35000,1,1,1,0,700000
12,593,569,2010,50000,4,1,1,2,130000
12,459,722,2017,67000,1,1,1,0,650000
17,131,672,2013,100000,4,1,1,2,400000
11,485,482,2017,60000,1,1,1,0,800000
11,68,679,2017,70000,1,1,1,0,675000
12,335,632,2017,50000,4,1,1,1,210000
19,325,393,2009,120000,1,1,1,4,150000
12,332,573,2007,100000,0,1,1,1,45000
10,614,41,2015,90000,4,1,1,0,516000
10,614,41,2014,80000,4,1,1,0,450000
3,439,15,2012,90000,4,1,1,2,134000
20,184,701,2014,157000,1,1,1,2,509999
21,349,80,2016,20000,4,1,1,0,500000
12,588,37,2008,80000,4,1,1,1,130000
12,482,569,2015,60000,1,1,1,0,575000
10,161,569,2015,49000,4,1,1,0,550000
19,256,568,2009,89255,1,1,1,0,145000
12,16,523,2020,5000,4,1,1,0,347000
19,252,706,2013,110000,1,1,1,0,275000
3,62,596,2012,90000,1,1,1,2,160000
6,234,135,2010,63000,1,1,1,4,150000
9,314,704,2015,23000,4,1,1,0,550000
11,363,571,2013,100000,1,1,1,0,349000
11,67,513,2004,168000,1,1,1,1,229999
19,248,190,2008,90000,1,1,1,4,110000
12,547,657,2008,70000,4,1,1,4,110000
17,279,669,2018,5550,4,1,1,2,245000
12,18,708,2014,100000,4,1,1,2,180000
12,554,632,2014,80000,4,1,1,2,290000
10,605,655,2010,40000,4,1,1,0,250000
19,257,695,2010,100000,1,1,1,0,150000
12,5,547,2004,35000,4,1,1,4,55000
18,288,347,2006,75000,1,1,1,2,500000
11,363,570,2013,150000,1,1,1,1,290000
12,16,681,2009,70000,4,1,1,0,72000
12,371,703,2014,115000,1,1,1,0,250000
12,457,708,2019,25000,4,1,0,0,575000
10,403,569,2019,15000,4,1,1,0,425000
12,149,501,2019,10000,0,1,1,0,470000
20,184,706,2012,80000,4,1,1,4,220000
12,16,523,2020,1700,4,1,1,0,310000
8,196,279,2016,45217,1,0,1,0,400000
10,143,665,2018,20000,4,1,1,0,310000
12,103,677,2017,50000,1,1,1,0,750000
19,325,393,2009,120000,1,1,1,2,204999
12,456,152,2010,50000,4,1,1,0,260000
12,16,644,2012,40000,4,1,1,2,180000
11,370,206,2007,110000,1,1,1,2,125000
12,474,569,2014,155000,1,1,1,0,420000
12,18,643,2011,70000,4,1,1,2,220000
12,18,448,2010,70000,4,1,1,4,200000
8,243,189,2009,100000,1,1,1,4,130000
19,497,719,2016,41000,4,0,1,0,335000
9,109,554,2011,97000,4,0,0,2,434999
9,113,674,2014,60000,4,1,1,0,500000
12,21,558,2017,60000,4,1,1,0,290000
8,146,261,2014,48000,4,0,0,2,475000
10,572,111,2019,80000,4,1,1,0,600000
10,609,162,2013,70000,1,1,1,2,300000
21,277,389,2012,80000,1,1,1,2,415000
12,534,552,2018,30000,1,1,0,2,800000
10,224,688,2016,44440,4,1,1,2,420000
12,474,569,2011,120000,1,1,1,0,270000
10,228,688,2015,80000,1,1,1,2,390000
18,286,385,2012,110000,1,1,1,0,400000
8,191,196,2007,170000,4,1,1,0,100000
1,9,440,2010,46000,1,1,0,0,850000
3,129,554,2012,120000,1,1,0,4,359000
12,459,722,2015,91365,1,0,1,0,470000
12,459,702,2013,90010,1,0,1,2,360000
12,170,702,2013,80000,1,1,1,0,250999
19,320,569,2012,35000,4,1,1,2,45000
12,553,567,2006,80000,4,1,1,2,75000
12,459,702,2013,31800,1,0,1,0,495000
12,542,643,2013,59100,0,0,1,0,310000
9,271,109,2016,31200,4,0,1,0,540000
12,100,677,2016,51000,1,0,1,0,665000
10,612,163,2013,22700,1,0,1,2,425000
12,97,677,2016,50900,1,0,1,0,675000
12,536,697,2018,10000,1,1,1,0,980000
3,63,638,2014,60000,1,1,1,0,320000
12,371,708,2011,80000,4,1,1,2,250000
12,61,128,2016,72000,1,1,1,0,600000
10,572,68,2016,96000,4,1,1,0,300000
3,63,638,2014,66000,1,1,1,0,305000
12,547,657,2009,70000,4,1,1,0,106000
10,13,282,2006,75000,4,1,1,4,90000
19,497,89,2019,2417,4,1,1,0,539000
10,140,659,2016,30000,4,1,1,2,250000
11,422,569,2018,60000,1,1,1,0,707000
10,220,617,2007,120000,4,1,1,1,95000
12,149,501,2020,7000,0,1,1,0,495000
19,257,695,2012,35000,1,1,1,0,200000
12,6,710,2009,110000,4,1,1,1,110000
12,16,644,2008,130000,4,1,1,1,100000
12,16,522,2016,25000,4,1,1,2,150000
8,243,138,2005,80000,4,1,1,4,50000
3,47,157,2007,70000,4,1,1,2,85000
10,224,67,2018,23000,4,1,1,0,475000
21,349,81,2014,40000,4,1,1,0,425000
2,2,685,2006,110000,4,1,0,2,480000
12,375,445,2019,10000,1,1,1,0,950000
12,459,702,2015,80000,1,1,1,0,535000
10,519,545,2009,25000,1,1,1,4,325000
12,552,708,2013,74000,4,1,1,4,270000
12,84,708,2015,60000,4,1,1,4,300000
21,505,699,2011,70000,1,1,1,0,325000
19,325,393,2010,100000,1,1,1,0,350000
10,518,683,2008,146000,1,1,1,4,229999
12,459,635,2012,120000,1,1,1,2,325000
12,539,643,2005,70000,4,1,1,2,70000
18,285,561,2008,120000,1,1,1,4,190000
3,128,641,2011,65500,1,1,1,0,345000
11,422,353,2016,70000,1,1,1,0,1025000
12,16,523,2012,50000,4,1,1,0,120000
12,24,568,2009,90000,4,1,1,2,114999
9,106,234,2009,120000,4,1,1,2,300000
12,84,708,2016,56000,4,0,1,0,340000
12,539,643,2005,70000,4,1,1,2,90000
12,16,642,2006,140300,4,1,1,0,150000
12,18,448,2010,70000,4,1,1,0,115999
12,539,708,2016,23000,4,0,1,2,375000
12,590,568,2007,10211,4,1,1,0,275000
11,422,436,2005,120000,1,1,1,4,120000
12,84,723,2015,120000,1,1,1,0,350000
